,date,time,menu
0,2022. 06. 21. (화),오후 09:19:35,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오징어튀김 2개', '┗ 해쉬브라운 2개', '┗ 파마산치즈+오리지널 (맛선택)']"
1,2022. 06. 21. (화),오후 01:40:49,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 직화양념(매콤) 지코X스타일', '┗ 안매운양념 (맛선택)']"
2,2022. 06. 20. (월),오후 01:12:17,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 가쓰오부시 추가', '┗ 청양마요 (맛선택)', '┗ 대파+오리지널 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 파마산치즈 (토핑추가)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)']"
3,2022. 06. 20. (월),오후 12:36:40,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 대파+오리지널 (맛선택)', '┗ 펩시콜라 500ml', '┗ 약한맛']"
4,2022. 06. 19. (일),오후 10:28:46,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 해쉬브라운 2개', '┗ 매콤양념 (맛선택)']"
5,2022. 06. 19. (일),오후 09:00:26,"['타코야끼12알+미니떡볶이+음료1개\n1개', '┗ 약한맛', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)']"
6,2022. 06. 19. (일),오후 06:22:20,"['치밥 도시락\n1개', '┗ 갈비천왕', '타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ 양념치킨', '왕오징어튀김\n1개', '┗ 2개', '미니 떡볶이\n1개', '┗ 약한맛', '김말이 4개\n1개', '우유튀김 5개\n1개']"
7,2022. 06. 19. (일),오전 11:03:27,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 스노윙 치즈볼 4개', '┗ 소떡소떡 1개', '┗ 청양마요 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '소떡소떡\n1개', '┗ 1개']"
8,2022. 06. 18. (토),오후 09:05:11,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 청양마요 (맛선택)', '┗ 매콤양념 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)']"
9,2022. 06. 18. (토),오후 08:12:37,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 계란찜', '┗ 한입핫도그 5개', '┗ 청양마요 (맛선택)', '┗ 대파 (토핑추가)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
10,2022. 06. 18. (토),오후 07:59:19,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '치즈스틱 5개\n1개', '쿨피스 캔\n1개', '┗ 350ml']"
11,2022. 06. 18. (토),오후 07:22:00,"['타코야끼12알+튀김(선택)+음료1개\n1개', '┗ 오리지널 (맛선택)', '┗ 모듬튀김7개 (김말이1,오뎅튀김2,오징어1,야끼2,고구마1)', '┗ 쿨피스 350ml']"
12,2022. 06. 18. (토),오후 06:57:49,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 청양마요 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
13,2022. 06. 18. (토),오후 03:06:05,"['타코야끼12알+미니떡볶이+음료1개\n1개', '┗ 매콤양념 (맛선택)', '┗ 쿨피스 350ml', '┗ 중간맛']"
14,2022. 06. 18. (토),오후 02:41:02,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '┗ 펩시콜라 355ml', '┗ 매콤 마늘간장']"
15,2022. 06. 18. (토),오후 01:36:45,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 계란찜', '┗ 소떡소떡 1개', '┗ 우유튀김 5개', '┗ 청양마요 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤 마늘간장', '┗ 쿨피스 350ml', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
16,2022. 06. 17. (금),오후 08:56:15,"['우유튀김 5개\n1개', '고구마튀김 4개\n1개', '소떡소떡\n1개', '┗ 1개', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 청양고추+오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
17,2022. 06. 17. (금),오후 08:11:54,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 소떡소떡 1개', '┗ 김말이 4개', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
18,2022. 06. 17. (금),오후 07:30:57,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 직화양념(매콤) 지코X스타일', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml']"
19,2022. 06. 17. (금),오후 07:00:57,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 15cm새우튀김 2개', '┗ 한입핫도그 5개', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
20,2022. 06. 17. (금),오후 06:31:20,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 안매운양념 (맛선택)']"
21,2022. 06. 17. (금),오후 03:06:38,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 해쉬브라운 2개', '┗ 바베큐 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 안매운양념 (맛선택)']"
22,2022. 06. 17. (금),오후 02:00:21,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 한입핫도그 5개', '┗ 오리지널 (맛선택)', '사이다\n1개', '┗ 355ml']"
23,2022. 06. 17. (금),오후 01:30:21,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 치즈볼 4개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
24,2022. 06. 16. (목),오후 09:27:23,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
25,2022. 06. 16. (목),오전 11:23:08,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 청양마요 (맛선택)', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 쿨피스 350ml', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)']"
26,2022. 06. 14. (화),오후 10:02:04,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 콜라 500ml 추가', '┗ 오리지널 (맛선택)']"
27,2022. 06. 14. (화),오후 09:52:32,"['타코야끼12알+미니떡볶이+음료1개\n1개', '┗ 펩시콜라 355ml', '┗ 중간맛', '┗ 매콤양념 (맛선택)']"
28,2022. 06. 14. (화),오후 09:45:34,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 소떡소떡 1개', '┗ 콜라 355ml 추가', '┗ 바베큐 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
29,2022. 06. 14. (화),오후 08:59:49,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 청양마요 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
30,2022. 06. 14. (화),오후 08:45:46,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '15cm왕새우튀김\n1개', '┗ 2개', '스노윙 치즈볼 4개\n1개']"
31,2022. 06. 14. (화),오후 08:10:05,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 펩시콜라 355ml', '┗ 오리지널 (맛선택)', '┗ 직화양념(매콤) 지코X스타일']"
32,2022. 06. 14. (화),오후 06:23:37,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '미니 떡볶이\n1개', '┗ 약한맛', '해쉬브라운\n1개', '┗ 4개']"
33,2022. 06. 14. (화),오후 05:59:12,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 바베큐 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
34,2022. 06. 14. (화),오후 05:10:01,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 펩시콜라 355ml', '┗ 중간맛', '┗ 오리지널 (맛선택)']"
35,2022. 06. 14. (화),오후 12:05:09,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ 치즈스틱 5개']"
36,2022. 06. 14. (화),오후 12:02:49,"['치밥 도시락\n1개', '┗ 갈비천왕', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)']"
37,2022. 06. 14. (화),오전 11:15:04,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 쿨피스 350ml', '┗ 중간맛', '┗ 매콤양념 (맛선택)']"
38,2022. 06. 13. (월),오후 09:56:31,"['[][]반반 타코야끼12알[][] [두가지맛]\n2개', '┗ 12알', '┗ 대파+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)']"
39,2022. 06. 13. (월),오후 09:55:50,"['타코야끼12알+튀김(선택)+음료1개\n1개', '┗ 오리지널 (맛선택)', '┗ 펩시콜라 355ml', '┗ 왕오징어튀김 3개']"
40,2022. 06. 13. (월),오후 09:21:05,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 매콤양념 (맛선택)', '┗ 펩시콜라 355ml', '┗ 직화양념(매콤) 지코X스타일']"
41,2022. 06. 13. (월),오후 07:22:21,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 매콤양념 (맛선택)', '┗ 펩시콜라 355ml', '┗ 직화양념(매콤) 지코X스타일', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
42,2022. 06. 13. (월),오후 06:19:01,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 스노윙 치즈볼 4개', '┗ 바베큐 (맛선택)', '┗ 오리지널 (맛선택)']"
43,2022. 06. 13. (월),오후 05:57:41,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 매콤양념 (맛선택)']"
44,2022. 06. 13. (월),오후 05:50:24,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
45,2022. 06. 13. (월),오후 01:23:02,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일']"
46,2022. 06. 13. (월),오전 11:45:38,"['타코야끼12알+튀김(선택)+음료1개\n1개', '┗ 오리지널 (맛선택)', '┗ 펩시콜라 355ml', '┗ 치즈볼 4개']"
47,2022. 06. 13. (월),오전 11:14:53,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
48,2022. 06. 13. (월),오전 10:55:52,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 김말이 4개', '┗ 콜라 500ml 추가', '┗ 바베큐 (맛선택)', '┗ 파마산치즈+오리지널 (맛선택)']"
49,2022. 06. 13. (월),오전 10:40:39,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 한입핫도그 5개', '┗ 쿨피스 350ml', '┗ 직화양념(매콤) 지코X스타일', '┗ 오리지널 (맛선택)']"
50,2022. 06. 12. (일),오후 10:12:15,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 오징어튀김 2개', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)']"
51,2022. 06. 12. (일),오후 09:34:25,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 24알 추가 (총 36알)', '┗ 12알', '┗ 오리지널 (맛선택)']"
52,2022. 06. 12. (일),오후 09:29:28,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)']"
53,2022. 06. 12. (일),오후 06:53:30,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 15cm새우튀김 2개', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '미니오뎅탕\n1개']"
54,2022. 06. 12. (일),오후 03:27:37,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 오리지널 (맛선택)']"
55,2022. 06. 12. (일),오후 03:08:29,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ 계란찜', '┗ 펩시콜라 500ml', '┗ 15cm왕새우튀김 2개', '┗ 오리지널 (맛선택)']"
56,2022. 06. 12. (일),오후 02:12:13,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)', '┗ 약한맛', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
57,2022. 06. 12. (일),오후 12:17:40,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)', '볶음김치마요 셀프주먹밥\n1개', '치즈스틱 5개\n1개', '야끼만두 5개\n1개']"
58,2022. 06. 12. (일),오전 10:58:40,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '┗ 쿨피스 350ml', '┗ 게맛살 튀김3개']"
59,2022. 06. 11. (토),오후 09:31:07,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 멘보샤 4개(특제소스 제공)', '┗ 비엔나 소세지 5개 추가', '┗ 직화양념(매콤) 지코X스타일', '┗ 쿨피스 350ml', '┗ 오리지널 (맛선택)']"
60,2022. 06. 11. (토),오후 09:30:47,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 콜라 500ml 추가', '┗ 해쉬브라운 2개', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 오리지널 (맛선택)']"
61,2022. 06. 11. (토),오후 09:30:20,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 12알 추가 (총 24알)', '┗ 쿨피스 350ml 추가', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 대파+오리지널 (맛선택)']"
62,2022. 06. 11. (토),오후 08:53:24,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)']"
63,2022. 06. 11. (토),오후 07:12:38,"['타코야끼12알 + 튀김(선택) + 음료1\n1개', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 펩시콜라 355ml', '┗ 매콤양념 (맛선택)', '┗ 15cm왕새우튀김 2개']"
64,2022. 06. 11. (토),오후 06:19:30,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 안매운양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
65,2022. 06. 11. (토),오후 02:09:42,"['미니 떡볶이\n1개', '┗ 약한맛', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 김말이 4개', '┗ 오징어튀김 2개', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
66,2022. 06. 11. (토),오후 01:05:33,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 직화양념(매콤) 지코X스타일', '┗ 쿨피스 350ml', '치밥 도시락\n1개', '┗ 직화 바베큐']"
67,2022. 06. 11. (토),오전 11:36:10,"['[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ 매콤양념 (맛선택)', '날치알마요 셀프주먹밥\n1개']"
68,2022. 06. 10. (금),오후 10:25:04,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 치킨 피카츄 1개(소스 뿌려드려요)', '┗ 바베큐 (맛선택)', '┗ 청양마요 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
69,2022. 06. 10. (금),오후 10:22:58,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 파마산치즈+오리지널 (맛선택)', '┗ 펩시콜라 355ml', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 갈비천왕', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 멘보샤 4개(특제소스 제공)', '┗ 고구마튀김 4개', '┗ 콜라 355ml 추가', '┗ 청양마요 (맛선택)', '┗ 바베큐 (맛선택)']"
70,2022. 06. 10. (금),오후 10:08:17,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n2개', '┗ 12알', '┗ 오리지널 (맛선택)']"
71,2022. 06. 10. (금),오후 10:07:26,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알 추가 (총 24알)', '┗ 12알', '┗ 대파+오리지널 (맛선택)']"
72,2022. 06. 10. (금),오후 10:01:26,"['타코야끼12알+미니떡볶이+음료1개\n1개', '┗ 약한맛', '┗ 쿨피스 350ml', '┗ 매콤양념 (맛선택)']"
73,2022. 06. 10. (금),오후 09:59:11,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 48알 (12알씩 X 4가지맛)', '┗ 청양마요 (맛선택)', '┗ 대파+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
74,2022. 06. 10. (금),오후 09:35:41,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 사이다 1.25L 추가', '┗ 대파+청양마요 (토핑추가)', '┗ 바베큐 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
75,2022. 06. 10. (금),오후 09:34:32,"['치밥 도시락\n1개', '┗ 직화양념(매콤) 지코X스타일', '[][]반반 타코야끼12알[][] [두가지맛]\n1개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
76,2022. 06. 10. (금),오후 09:07:16,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 청양마요 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)', '펩시콜라\n1개', '┗ 1.25L', '치밥 도시락\n1개', '┗ 해쉬브라운 4개', '┗ 직화양념(매콤) 지코X스타일']"
77,2022. 06. 10. (금),오후 08:44:33,"['乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '치밥 도시락\n1개', '┗ 직화 바베큐']"
78,2022. 06. 10. (금),오후 07:22:08,"['[ 네가지맛 ] 타코 야끼 24~48알\n1개', '┗ 24알 (6알씩 X 4가지맛)', '┗ 청양고추+오리지널 (맛선택)', '┗ 청양마요 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)']"
79,2022. 06. 10. (금),오후 07:18:52,"['미니 떡볶이\n1개', '┗ 중간맛', '[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 대파+오리지널 (맛선택)', '┗ 매콤양념 (맛선택)', '┗ 오리지널 (맛선택)']"
80,2022. 06. 10. (금),오후 06:13:10,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 안매운양념 (맛선택)', '┗ 오리지널 (맛선택)', '┗ 매콤양념 (맛선택)']"
81,2022. 06. 10. (금),오후 03:29:01,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 직화양념(매콤) 지코X스타일', '┗ 오리지널 (맛선택)', '┗ 쿨피스 350ml']"
82,2022. 06. 10. (금),오후 02:34:43,"['[][]반반 타코야끼12알[][] [두가지맛]\n2개', '┗ 12알', '┗ 매콤양념 (맛선택)', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 오리지널 (맛선택)']"
83,2022. 06. 10. (금),오후 01:41:21,"['타코야끼12알 + 치밥 도시락 + 음료1\n1개', '┗ 야끼만두 5개', '┗ 오란씨(파인맛) 1.5L', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 갈비천왕', '┗ 오리지널 (맛선택)']"
84,2022. 06. 10. (금),오후 01:01:37,"['타코야끼12알+미니떡볶이+음료1개\n1개', '┗ 김말이 4개', '┗ 펩시콜라 355ml', '┗ 매콤양념 (맛선택)', '┗ 약한맛']"
85,2022. 06. 10. (금),오후 12:38:18,"['왕오징어튀김\n1개', '┗ 2개', '乃乃타코야끼12알 [배달타코야끼 맛집]\n1개', '┗ 12알', '┗ 파마산치즈+오리지널 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(쿨피스350ml)', '해쉬브라운\n1개', '┗ 2개']"
86,2022. 06. 09. (목),오후 09:43:51,"['[ 세가지맛 ] 타코야끼 36알\n1개', '┗ 36알', '┗ 바베큐 (맛선택)', '┗ 청양마요 (맛선택)', '┗ ㄹl뷰 ㅇl벤트(펩시콜라355ml)', '┗ 매콤양념 (맛선택)']"
87,2022. 06. 09. (목),오후 09:25:20,"['[][]반반 타코야끼12알[][] [두가지맛]\n2개', '┗ 12알', '┗ 바베큐 (맛선택)', '┗ 오리지널 (맛선택)']"
88,2022. 06. 09. (목),오후 09:19:09,"['타코야끼12알 + 미니떡볶이 + 음료1\n1개', '┗ 대파+오리지널 (맛선택)', '┗ 쿨피스 350ml', '┗ ㄹl뷰 ㅇl벤트 (타코알 4알)', '┗ 중간맛']"
